,0,1,FR1_contract,FR1_carryover,FR1_turnback,FR1_flood,FR2_contract,FR2_carryover,FR2_turnback,FR2_flood,SLS_contract,SLS_carryover,SLS_turnback,SLS_flood,SLF_contract,SLF_carryover,SLF_turnback,SLF_flood,ECH_contract,ECH_carryover,ECH_turnback,ECH_flood,CVC_contract,CVC_carryover,CVC_turnback,CVC_flood,KRR_contract,KRR_carryover,KRR_turnback,KRR_flood,TRR_contract,TRR_carryover,TRR_turnback,TRR_flood,WRR_contract,WRR_carryover,WRR_turnback,WRR_flood
0,3426.962291060166,2478.959241548165,233.02106521167678,0.0,34.66109036342716,1184.7575327509223,22.652361273876227,0.0,0.0,651.6837054960826,1933.7519288214662,0.0,44.269542815645174,1152.7623012931892,888.0680819201114,0.0,12.25198974288292,247.71209747452983,1180.4830710678766,0.0,0.0,82.57822577260538,0.0,0.0,0.0,0.0,530.5527115395248,0.0,0.0,427.9266513753008,155.5784001773991,0.0,9.383456099490477,268.49277205473476,12.267089291630569,0.0,2.0816681711721685e-16,382.8019822915505
1,3455.6208709166995,2499.0083396253667,515.0193347747737,15.437910512926848,0.0,412.7747001310526,208.88057718297517,0.0,126.27254426118866,889.2942336352506,1976.2280090812494,243.3935000848486,66.9657799169276,1043.138816332719,906.860945768921,32.07086387121233,8.304579903820464,262.2921695508377,1190.250574620005,0.0,0.0,84.51402593918716,0.0,0.0,0.0,0.0,626.2666636547891,31.638018219268787,0.0,182.98898285333982,125.02296883692108,0.0,16.78800604988958,55.13995367953284,47.787981654163644,0.0,31.390323324814133,266.89959011422457
2,2983.420072589771,2564.1573748635915,774.3799878001474,95.92537095390121,4.888179583305407,87.08992839044464,84.04604555312214,8.91623014217126,0.010317844457690349,97.45378352925027,2270.4695184257534,226.440626665661,48.96642594940073,553.1251281909324,919.6021217254811,41.956501784886925,6.434185642016881,273.7795679558073,1203.5771823855239,0.0,0.0,114.09820899771815,0.0,4.112365799808829,0.0,0.0,308.37742466015624,72.84381451279793,0.0,41.535620461903115,74.47788764404788,0.0,0.0,0.0,110.24944728909733,0.0,37.94980481949809,109.43193581983084
3,3009.119799908193,2493.0586901290726,563.5217934302907,2.1657062188153184,39.951265908931454,587.2892384569465,229.68677852361276,0.0,3.4820719022711573,751.772396529325,2031.260779746577,475.7693835932706,78.73027889449713,374.69074192795796,941.6804328186972,39.88037302669067,5.276658617725176,196.29104126940766,1231.3566372518355,0.0,0.0,72.25447846695613,0.0,19.763304285734566,0.0,0.0,620.6654883828272,38.20946305080654,0.0,148.44972011162184,121.25290104582965,0.0,7.449942449520027,54.35630891087838,25.47017239480924,0.0,5.241559210675646,331.7563507051225
4,2378.6436923774513,2456.108842721,751.2295222110562,18.811823617077444,15.438845038096236,342.0058511567632,184.9787019002366,0.8755366049374923,0.22458630397089566,531.6931190337459,1676.424044472458,335.3301487567899,66.30257552658937,641.4671155874651,888.2915588685067,30.841407132409806,6.472361843191662,225.49045673738817,1208.3026733849492,0.0,0.0,69.50891001105232,0.0,4.134807821346211,0.0,0.0,409.11669525391875,42.99166166277301,0.0,33.07128136575207,105.79268816908453,0.0,2.948629133469943,64.55870248782855,70.01150053357043,0.0,39.308278808186586,209.39295291112944
5,3735.7523959118935,2538.2169101840327,464.2270731045523,2.315595323558237,0.8299123716617416,685.074785940936,42.32402966431893,0.3553928124599843,24.621264464782573,960.6270205724869,2476.6539347817557,112.06914322545329,74.91350729023839,534.2251380332957,926.9413488785478,35.64130852708325,4.631212505212769,240.80420255006072,1209.221276968975,0.0,0.0,78.22556689517195,0.0,23.6321973084667,0.0,0.0,579.0901304338934,69.01926726458557,0.0,6.8043000353833385,106.74840012180215,0.0,0.2109146404388511,52.806616498059505,66.20665057104179,2.7755575615628914e-17,30.649094651838254,239.27398225291174
6,2654.9548848239556,1807.8926237202395,639.6768299323969,153.0208242875885,17.61664977503048,69.18130430464693,51.265903280828404,0.0,1.217209543278063,75.42995836139114,1951.2706656828661,405.7593627223126,34.220872705122225,241.71046479466753,407.41248139659353,40.791510316763365,1.2511700663509848,133.2765639406806,1228.6274889142203,0.0,0.0,56.30111359943498,0.29490539335504007,22.379179123172754,0.5898107867100801,0.0,358.09426329803745,12.496499221018848,6.180148094882256,40.367466271899836,66.85878082113746,0.0,3.3620551385665536,0.5087712937708698,131.78422757574236,0.0,40.61495630438609,48.89383314593802
7,2466.7127405549095,2215.7842904376043,717.2635880894751,12.920396060105437,1.780057368147514,45.13106528669082,67.1019449741048,0.0,0.34443335959760607,45.3653880400839,1788.6892121505593,468.53438108939065,7.22314980353584,129.09361369141655,957.2088898819792,7.883879665218223,2.630223542380481,0.0,950.470103258507,0.0,0.0,0.0,7.014688089640636,11.932798781639706,3.817766120484123,0.0,297.13506640495183,27.585270153113463,0.0,0.0,58.87613848957323,0.0,0.9631669228953275,0.0,142.6536226213467,0.0,50.108619906125625,31.635769924536056
8,3153.2768757736812,2426.75435117044,610.3702901897108,9.115340115516242,0.0,433.3187792861798,294.557923442101,0.0,18.149787978918905,736.0775591487012,1980.4677959338478,391.67998304204406,99.42614387943848,596.4828053607321,796.5729276485636,109.03406228661183,5.633314818864344,326.0219737495598,1203.6183378983362,0.0,0.0,128.31905009222018,0.0,23.518960656633073,0.0,0.0,710.5773642814959,46.48299238114797,0.0,8.054554047468516,100.05845842753374,0.0,5.686808858405591,23.212305919267873,69.81080959469848,0.0,31.947744491071518,244.69881005536433
9,2931.691497873203,2539.46647062412,741.9699848885514,38.91834517646346,0.0,66.01468227403304,682.1800315669071,2.6253545980672834,21.810981483330433,87.43249000140464,2406.331123093392,359.1345124974903,56.30879498993672,7.915237418894662,897.6636226104465,28.207137603571574,5.794085582323564,239.25641067642943,1224.9473737895592,0.0,0.0,104.61745274814278,0.0,28.294908605488715,0.0,0.0,541.9048615923073,19.876532385411124,0.0,16.473103742600486,89.76645659121152,0.0,2.9216381051069433,0.0,110.4293049414071,0.0,20.997694256421454,141.40426870693244
10,3379.4121314785266,2399.9184530575785,546.4789885669187,4.1464006386117,16.805171506060052,863.7773252167394,44.676350573482225,0.14244960938422646,0.0,470.67375534307814,1977.5838364766735,443.3059467548632,40.0751900399054,765.4260720297069,799.2140638108533,39.31149213693652,4.347105068714684,241.79600633643346,1232.5407958240248,0.0,0.0,83.44577140397278,0.0,18.8175961058724,0.0,0.0,629.5924222295448,63.523405071527975,0.0,25.283750363084856,103.99643206993159,0.0,7.661085848855781,152.74477446311246,46.027285826037215,0.0,34.31704548501161,286.13207796410774
11,3192.0930008900195,2391.1343779700624,694.2188108125454,10.599583864951162,5.884600206663912,168.08446006610095,602.0055614597002,0.0,7.822291420228532,342.27145555783363,2104.5552541657885,396.3688650177895,43.16370528996543,445.29981670270485,809.1047161126323,27.695658760490808,5.383671021857476,213.4471024189317,1243.9675128741196,0.0,0.0,79.2500845712044,0.0,12.313387947421397,0.0,0.0,570.4475642968961,68.52246323716092,0.0,0.0,104.66566476847377,0.0,10.648064806287278,22.037884293357887,63.97849126807581,0.0,30.09899286677492,242.13542312141425
