"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.19816980981528,1.3985623831401,3.10603183269912,0.521349675222549,1.23879131998489,2.00514123079066,1.32332758993783,1.32006544809042,1.18263957730994,2.89008381989461,1.83839971226264,0.475597653548113,0.678829906854322,3.24114872734521,1.47258916364416,3.07214335177599,2.46235692934547,2.20306805332301,2.589639155315,1.01596311578661,0.698985799083866,0.854830544104876,2.2887444853453,0.932981220302328,0.605575399621715,1.06909531458421,0.948849613833292,1.50081242173388,1.06576491434692,2.91648857277301,1.99445927635868,3.04101020454731,2.85562365191399,1.09983312906128,2.47224815678321,5.2276491455607,2.07686867339449,0.967476396436528,1.86227304321349,0.698456202529238,1.60905551785236,2.96703576206608,1.04444246421334,2.36670247583503,3.09810017241709,2.49635372725064,2.10399440680069,1.67894288199728,1.57959813323436,3.12158141751476,5.35367828104665,2.90858830410915,0.748483083173986,3.2204018081131,5.5624074089662,2.0493234820687,1.39951922990274,3.48465843216573,1.36388998749024,1.63066524830117,3.20484631566399,3.08962352944831,2.57077018628248,5.92632948510197,0.870752309759726,1.34802402586589,1.7578656408155,1.71984776572474,3.93598685034928,0.745934286198557,2.35267445507374,1.27077760603314,1.00174851463508,1.72778587981668,2.02242278628917,2.87336123564098,0.746910124238675,2.39129254185358,1.06284213781123,9.31590252596923,1.33704257169071,1.35187489032837,0.716495471042679,1.63495875550829,2.78267302100792,0.98736795618196,1.08050154263504,0.867927538308642,2.56818920745314,4.99112898658836,1.04636459290758,3.28729571273612,2.59503236475806,1.33459859833458,1.92686375680825,3.00930118204132,1.13102536713383,4.80773435747927,2.23403729272058,2.5941530159201
2.24397383630183,3.9105989298348,1.18271001401039,1.42163082253902,0.879569535584008,1.14540753337073,2.46916285264031,2.09492063094019,3.66217036433697,1.02686508372339,1.83405721171488,3.48568016540603,3.12933815376151,1.00048924905877,1.78685015909758,1.89534178439188,1.56194004025998,5.10522140122857,1.48496814994201,1.98997441627187,0.949084367548054,1.11282803743162,0.917692277766535,3.46344368383293,0.847477444587521,4.63532868384641,1.24766930947984,3.23853776960165,0.645447072343506,3.3642226353632,0.645757863523848,1.05596721363414,1.12974985211896,5.67113513367585,1.2575977874157,0.905041251481293,2.53442539465057,1.126471630131,1.76559481224184,2.00571613582493,2.47410647136836,1.55915488569228,3.1226608797346,2.94102309842845,2.13816694990952,2.96669352680718,1.04826229817293,1.96687821243227,1.95046135787864,3.89288711558811,1.44103772836029,2.72801645949234,1.17163236365269,2.96563272021471,3.35928646984867,0.698115979371907,2.40933989160795,1.11077761529016,0.909657897555429,2.96751614284391,2.53199251276207,2.32285653636738,1.52254350423892,1.74979949906333,1.19796541658281,2.10838313267784,1.12954809061009,6.26382091189955,1.35558626164076,1.0247998786941,2.32166893377355,1.95758298939551,1.89227033673372,4.10440481314375,3.25411371448003,3.61481912095102,1.26147597871724,1.38145400062939,2.61261507456601,3.10522461739317,1.43903379960156,2.77702164974819,0.745161098877005,2.63670160906644,0.943100249520159,2.2028266509852,2.90226622078399,3.54836304697374,2.22804413395391,3.52262327289985,0.599988847040201,1.9358682451549,1.31356973018608,1.59317653026942,1.44017968651382,1.79793728512789,1.34649143194121,1.49069790224003,1.10233749611383,4.72859521918389
2.78914895375415,3.55311318316519,1.62896838566635,2.20188751674088,1.21308815017727,1.89601735686934,1.23917945323267,1.7671459479749,1.51376975373477,3.32930371818171,1.06505975909966,1.1079540412701,3.19068404592541,2.49697509276592,3.99678246731448,5.61961586273289,1.58792464183687,1.90626874027386,0.515727325163849,1.3930787128553,1.67137404734681,0.634919272683563,0.422709768003601,0.781747929724983,0.981498633279243,1.99208839563671,0.783326563234953,2.3795798237071,1.57642048141957,1.62761255402547,1.33461177698724,2.08978364270337,1.36894033064511,3.92330404949534,2.12499892343443,1.15248734749677,4.691627600078,2.75565522152959,3.12206234919217,3.25457294793031,1.07543966911585,0.842588791775162,3.60708544552005,4.7740317281926,1.12113046886109,3.2291389501898,1.04106455839768,1.10738831252406,1.76275280235066,2.32918950093242,1.97228121194327,2.16413244344562,2.77336023168192,1.05617968002815,2.70170298136088,1.19050020130608,1.80290775056167,2.16213032858585,0.756714218617173,1.3312785890557,2.29495428512576,0.669518241263356,1.65355377059667,2.21503600781402,1.18657045885608,1.15378538230539,2.32087548992087,2.68035735351941,0.981530893367977,1.62355611124199,4.11039487770695,1.62576455751608,1.99563364454619,3.15312363316541,1.34201463558543,2.20506532769707,2.19335895363409,3.78424043580415,3.68073144052271,3.15435623173294,2.34769381907882,2.49361166789699,2.35603326272965,0.979253871040015,4.64618972279393,0.525267286388596,3.22688803831043,0.856935394646045,1.20098987805956,2.32023609348359,2.4048542979882,4.53835303285384,0.562536545003469,2.51211061250893,3.88176167274496,1.70189752676261,1.41710768225823,1.03305762561502,1.59236316266927,2.87489104075349
2.92377239881813,1.23330451393487,3.09249153340783,1.00093713330243,1.90851056909478,0.763806764373838,1.95374428840618,2.06033100306165,2.50110374405108,4.15154037609193,1.13294441557132,3.86831037037439,0.875557588064598,2.70921949810747,1.21871441649135,1.6775112304723,1.43876588413077,2.50181794991412,2.57667262535691,3.25434465178329,0.881514573322221,2.9897465971857,1.03829249542972,1.17725588693243,2.58249368723338,1.26539044001368,3.70949057198957,0.850200393638378,0.827115735051012,1.00750004646015,1.82326534098912,2.6489736096464,1.18428324711722,2.42831898477205,0.979328196112943,0.924709045390089,0.667683393803843,2.65796303406078,4.84259941855731,3.76228847898113,2.42250903490713,1.09071850790031,2.89986417412796,3.31110283745933,1.38078115090994,2.4505491549034,2.46322948985744,2.92190809289899,1.9420541337525,1.27411725912959,2.522477513532,2.58691856186557,3.21936801233918,0.793931809026735,2.50081508258325,3.22066338041517,1.92231952988895,4.34419216897811,2.39534456128558,3.73561856977584,0.958471817558381,1.28644482006388,1.35389854544701,0.829207753558542,0.819246874645368,1.43156604783075,0.981349804385043,0.649617910390246,0.867136102666856,2.21324168054961,3.1746342717872,4.23672983197702,1.23469838680369,3.85943565686311,1.83098843262812,0.583579599356079,2.31680726904101,1.13561277529327,1.92742170631544,2.80782214997488,1.35809373453272,1.45755797697172,1.04656271279136,2.63415107922599,2.58426374341025,2.41285000896444,1.67402397601366,1.50561058988144,2.04219914361499,1.99286664814665,2.35131234367739,0.842869894556802,0.816630706707828,2.79310331488007,2.55684365726335,3.01482226036751,3.3865433431018,3.98746225115362,1.21539196034771,1.96765828870223
1.1186789596489,3.23198992986309,1.35659547479755,1.73955713296497,0.438700635971913,1.23587645133355,2.20253149390357,1.29119846006867,2.39923634114405,0.582264415470164,1.04332788254395,5.31417486578054,0.827208024726494,1.26199487707912,3.62675284901854,2.32606565655299,4.16924761234659,3.11972122331695,0.861279357269806,2.86144447526154,1.43185888833146,0.987421399604785,2.29931205356357,0.895534356590801,3.7502139597047,1.02585229250781,3.11971480369451,1.28406668306524,2.07566488998241,3.19269486624946,4.45451354700564,1.17787138318491,2.20018559562815,1.81246870304189,1.9248261596993,1.32674494630717,2.78850123670238,1.44363119957323,1.31791126345832,2.73860439448683,0.787013149624241,0.426964169746189,3.6672488187053,1.217420629163,0.595350455215095,1.18773102325428,2.36782598953379,1.62056544235147,1.07883717729013,2.38410029547248,2.53502845044145,3.81297797959652,1.91536756700117,1.67705118186546,0.992618629906975,1.56193513454869,1.21815464518504,1.70451680742456,3.69113450253075,0.76536720757595,0.766041980498132,7.33027461867972,1.84856350582299,2.19864727611694,0.763255137851407,3.46087723445557,2.82886775267968,1.70308780175202,2.92023415490615,3.02427754332061,1.31881875923462,1.28291155650045,3.72130093709692,1.73770565620411,4.23151287108813,4.50210255891697,1.21576180451517,1.51878055456464,2.13509325339542,4.25099163792446,1.9080370737579,2.6744438491767,2.75388884461203,1.20624686995076,2.14862708327791,4.14991659392615,4.05325277452871,2.57849710608247,1.26779840095831,2.84551337652585,2.63693042686967,0.589579681120968,2.86202784130836,3.93204610745282,3.41127304087535,1.96993560379153,2.19501603230485,3.07700809701876,1.57832218516226,1.41219067886444
1.22818927735709,5.02873889696492,1.23948671640688,2.11179370194292,1.14506284324822,1.83008121213023,3.55654913877372,1.26578045709276,4.33688529416561,1.00954201992243,1.01557190677515,1.85472087256476,0.578436353084324,2.09665961756295,2.36824041338371,1.73460790240149,2.41887444120585,1.88135716069384,1.07687513495197,0.976237860290996,1.30840043320165,0.859783964205515,0.930369276803088,3.14975106098843,1.55998882367597,4.27678694330554,1.50494148488161,1.57303219694327,3.09847841369386,2.66582885824361,2.06748469951883,4.26928249455915,2.78362913181653,4.95561099827235,0.847387530024542,6.01993673596316,1.81108915483515,0.608078068504435,1.71684951961824,2.4799605241623,1.20560837051263,3.01915998106958,1.8221685705723,3.74922136830079,1.43394843439673,0.698430393624519,1.28287167049027,1.66329217124,2.21134166044485,3.73974671793273,3.31157138541492,0.460785110886083,2.18942375399721,0.893279166381779,0.753221595893087,2.65397147539389,2.44924160211422,1.63736091956205,2.18561288816913,3.75091751435931,1.56525309519086,0.853273630646462,1.84968552856881,3.9740156932751,0.722535182039388,4.28821958143226,2.5417263034691,0.755330069624046,1.13001596824303,1.48896757619045,1.3365248050739,0.786653464979949,1.01993053541863,2.02783331099543,1.46681724381829,1.91355376815498,1.22142519613604,1.1878290636325,1.07776302134153,2.140124280039,0.850340485611992,2.49980953954321,4.01387623301347,2.67063651947979,2.63939072528647,4.02990345724894,0.977696619705074,3.07614238190327,2.40437958861154,2.02189643742947,4.45046678468219,1.76024116419872,1.83671472345929,3.18794531357135,1.4124225112542,1.39838384184011,2.1378963305217,3.5919082940295,0.518759582369708,1.67124341991207
2.91002391175561,1.85537048530068,2.01494237920007,3.21313219896489,0.9961154749229,0.695265938390667,2.28786315630317,1.98097375684968,0.798886058239174,0.859451771255648,0.748783328211759,2.88606587244498,1.30560812522737,2.1369853529693,1.24669599388863,0.994459595331967,2.76027726825478,3.37247434907481,2.38223995735955,2.725939627886,1.95791623735768,2.61036612386451,0.768419059503736,2.21819326873406,3.63510715880156,2.28986945101363,2.608962687744,1.17468729750284,3.106790144004,1.37640908176746,2.32543062495193,3.36295083855381,2.09037370159995,3.38070144767505,1.06391255452854,1.19796609815456,3.8691290773321,0.592509229738507,2.48498741666128,1.89743418219618,0.589985222449685,1.39599469514729,2.59300114407492,1.88381550362963,5.13158941823384,1.11663474783898,4.02366294884045,2.04102937436053,2.69806911525029,2.61471358409258,1.03018186385226,2.76154971638952,2.93968347245951,0.74074402283278,1.46485691629556,1.32408132607494,3.59693973168038,0.517402292522091,1.13046638987138,4.99182558063616,3.66118035299872,2.0900943960366,4.35907582794716,1.94813428701997,3.52261978524793,2.46523466427404,2.03146079495732,1.07868134300643,2.66408822900813,2.64946173909497,2.5561897031039,1.72640675468645,2.55347648600736,3.61493387318415,1.70877225153573,3.22030990982354,0.610525229414125,2.43861600400988,2.12379810913307,0.684371571947376,1.46931290368306,3.73681275637628,0.578972965609031,1.26519379667281,2.29897922088205,1.30893399672746,1.38520362734306,2.01042694679756,0.985557348574878,2.96694402791191,0.586294832937677,2.81591322629549,1.49266056750461,3.05715247707742,1.57223381925661,4.48068285283711,4.02364519233368,1.4271101068319,0.597479305535582,2.03921026314759
1.27257766392494,2.68537864102801,1.0919368504379,1.05983777265208,1.2728361980577,0.559560919811686,2.84213190472497,1.75491456661988,1.71077070928696,3.70827903287903,2.68674018741161,1.2291339488856,1.71737438340351,2.64337208509903,3.95484777875822,0.682832038799065,0.8823908788883,1.4457851930466,1.05525246065069,3.26983702518437,4.37861908622936,1.91028407804373,2.14732961924488,2.86817559039182,3.93426766022015,1.52902159661451,1.59270011320719,2.32814413502367,0.964652611432839,1.25992415995411,1.52228815646419,1.93000884770817,0.952281567889255,1.55715848587448,2.47404549624555,1.61741598114964,2.02213942963095,0.891518399807835,2.38560481398628,1.01839132026063,2.91683547079877,2.85168396215423,1.0962334965735,3.05772974342173,2.81607579742396,1.41387502889762,3.93576820947838,3.56809260838004,3.35394011926855,1.82399593603694,2.53259113445667,3.04048779712874,3.93809945851299,0.944134642242057,0.701519455059119,2.8105077382404,1.06024452050856,1.17582285224848,3.0978393128727,1.96622086940352,2.81142106041346,0.91964987981917,2.25321834686014,3.22360984971303,1.01819546508706,4.77941438052466,1.69623455832601,0.646543479965438,1.8503997011331,2.71818206620795,2.67146584199143,3.41327264575695,1.9250370879392,2.00653073570639,2.0114446402258,0.823620118228548,3.1904744490382,2.47013324274111,3.63338355801458,1.64372370391092,1.31042224983923,2.0680874539656,1.50937599711809,5.1231506327524,2.28824799457881,3.58996376342248,1.79031267180266,2.65688706323461,3.66604965473704,2.611395917072,0.652064224101591,1.80541412190192,2.19247274864649,3.67610212118781,0.872835070604701,0.978339275109081,3.4139257458773,0.657893584934282,0.693484375157729,1.47990371766501
2.00026163802835,2.07095656349399,1.7518449253956,3.86541360691366,2.4887933161598,1.65210958409409,2.38874126163559,1.17115640440387,2.7230000486086,1.64550825858513,2.54184689288328,3.91502697589283,0.763022134703612,1.10243364214415,1.42059961595485,3.16253079347335,3.01651896731984,5.07741180297574,3.2393265512029,5.92167099625701,1.90492984411196,4.90214546937054,0.552710783129238,2.10758913055641,3.40857569156948,1.6705795711565,5.79969006210207,1.98540614602542,1.75947852144244,2.66675100030431,1.14993327461614,1.31775622317184,0.810804411922615,1.73653304643716,2.71414062902891,2.43074591487426,2.61142997121492,1.52299412392512,1.92017109150953,0.721893230872758,1.36996506773897,1.43166257719846,0.651468321096859,3.11295880256274,1.89295278578934,2.35524895162157,1.86945854560876,1.94678210378897,1.88265370302288,2.28466478111214,1.30446490266881,5.09605885283466,2.36221214265729,1.44938989116817,2.6077186529496,0.814362209950027,1.97781159081988,5.88079169854982,3.23979416187329,2.53170642039808,2.1400611530764,1.21283869257731,0.757491156776428,1.96236932799896,4.25915037004138,1.16477694502601,0.812295309982186,1.62712269764334,3.82203378697704,1.68985806144254,1.19084190645092,2.17911903561539,5.40518086293846,3.89502153298247,1.35921061636208,1.03272003529261,2.4822193872873,1.68899514530655,1.49902458040089,2.74789517730773,3.67312060916057,2.19895704407868,1.99534632555277,1.74885732476192,4.4268949380559,2.56348491470085,1.74186181634895,0.895139012614097,1.74002010310725,2.82067574510041,3.32485912445318,0.972536558956298,1.16892483326082,2.45589753014523,2.81746840965323,3.33825024161608,1.89186822738862,1.58029798938575,6.70189018261413,1.47210638732566
1.81519589243176,1.55081756372611,0.653323649783303,2.6945782441827,2.38359520898999,1.40079668657205,2.2811408047699,1.84328149579719,0.794461795146753,1.05932837981248,1.48700383261516,1.45202176105432,1.2076883624157,1.89579296974544,2.48085177505656,1.73427893270983,3.18017739734601,2.56762321879896,1.49019802715164,1.07204537251077,1.01767575905112,3.06279305256244,1.99675992710163,3.164692830168,2.3902156999452,1.74332148165425,3.57294734663018,1.26245744719264,3.04314554932276,3.02671139271678,1.97212433189274,0.892014874081493,2.55154027717788,0.723668683094382,2.94885507720425,2.64827376158129,2.97085889517886,1.18238233958439,2.6494504367332,1.65028157277165,1.33070692708409,2.57280117116584,1.35142105130055,3.77718604958466,0.600950843941531,1.85444962641308,1.35071409442675,0.820999224782543,0.857467044983381,2.59891429986785,0.563277262237906,2.09855644947194,2.025887199522,6.45312301853227,1.71533671065793,2.108263400955,3.63247405138987,0.538145252853275,0.91295108421846,2.14128499389704,4.47532218430975,1.22316203182936,1.39063119432627,3.84694961837196,3.0960060424815,0.643498946608199,1.29841107024926,3.53160311435299,2.56504010985099,1.91483764494034,1.09913944273414,1.2387284565922,4.65324411865153,2.1521007579314,1.27630933882084,2.86550929446936,4.74767643732287,0.619551566645882,1.94805900305526,0.794251686769695,2.02391268986085,3.1765506306609,1.72290194899626,2.90742336210093,3.18468611742099,1.74454967752452,3.96947372056817,0.889769634737013,1.89276521664435,1.98103791053812,2.08647766227374,1.95534305981247,2.9756491488946,3.03805779365951,1.78060397622743,2.2929047108046,1.06716333337957,1.97007446377686,4.22471924073526,4.39788892725195
