"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
18.5434803223959,22.2029952770711,32.1925246429619,9.25395730827273,15.7285780425416,35.1581398722675,18.8145719502948,20.3296298689266,14.2813167213869,31.6559593454391,19.3113855822871,9.03919402174957,15.6548575307082,38.2458013161191,20.6391874008204,35.7438345477392,34.6145898619603,35.3448683522319,26.7660460932608,16.210043297466,12.8683055528458,18.5731489620146,41.3417831816402,13.9198113347597,11.928333516484,14.2048052665866,20.9648425738455,23.7719397754652,12.8045101227954,44.7637940663965,22.1983035755804,40.0267051036565,35.1708126208855,19.9821066556482,30.6292879729498,60.3544533776218,22.0397274873504,16.6474294750893,24.9991696401251,10.9292550452186,22.3821216161503,37.7479828378567,17.4894724835917,33.4545849896117,42.9535497253708,31.6180600514548,27.4785940788645,22.7769564237695,26.0731582434802,46.9970526715452,54.7428821184092,41.2617270182096,17.1132572064848,25.8655015446834,67.4445104149536,27.221976275348,24.7044611463192,33.0103640318751,25.5438075074591,27.9008459425749,51.0959229342552,34.7563245764106,32.4327915358146,59.2979509462233,14.6163691085234,21.9761345079661,23.4614657481416,20.859102080261,39.0551298007364,15.6513280296618,24.1404679845717,22.2016263635476,14.3619606767006,26.6279494930947,27.5298319233202,39.1102430242715,12.6201707233448,28.2075472080731,18.426120383813,86.0291686623216,20.6599099202403,29.0622731432666,17.2805105010614,29.1874127312806,39.2211271589082,13.9440872037684,22.3809946614551,15.9488007932466,28.4413736842886,54.6376758792025,18.1986246168994,42.9463979022013,32.6791576057835,21.2157731769559,20.7093314035551,42.6011850292366,16.4208020407453,54.4901646608712,27.1879542735453,28.0225605986108
25.7878789219397,45.1184387014839,22.3481985950893,19.5737661401826,19.4583312439148,21.4330850262977,30.860590389089,28.0099172365317,38.479302087448,12.8259376525923,30.0329414261675,47.7918853756216,31.7129367937816,19.2170368448287,26.9801275704149,29.880961093646,19.1098642667993,51.870543941672,19.8274580076804,22.6375364976465,18.4364119391678,19.1675029200654,13.9324529662368,49.9469864329492,13.1881376283852,39.5821042223887,31.9411617084977,39.4633893535758,12.1065006381993,43.1575716592225,13.3779681547474,22.7916175113009,15.192164190473,76.3005087221073,26.3188617114771,16.9583466173439,46.0818662756724,17.619178550642,18.1769867207843,33.4442734717743,36.9906783494025,25.5099899057757,44.645589824611,29.3713637632174,25.887090459372,41.4848139943026,14.2253137092748,26.4665209411299,23.6580243501124,44.9885187939748,16.8009286311365,36.9244764869271,20.8635686771507,29.8228412706571,41.4843389771696,12.0556750489119,32.8440357871526,18.5138098840801,12.9385958695879,43.4267506532973,27.9022369207332,33.720842215322,26.9381330718572,23.8804474522555,17.3457191530667,29.1416938586192,17.4874331849842,66.1433749981604,17.580530097786,15.695700012189,27.6620010049283,26.3830120236882,24.4682813238679,43.6065327217604,34.452330315183,41.9810231638026,22.3932892017854,21.8713806118571,28.5267434083477,42.4161141057113,28.3540657451359,35.2841563713215,12.3244003741235,27.7570998297201,21.6799692498255,25.8017628781655,34.333312681713,50.4110826209284,35.7554310671659,48.7149170405684,11.1160388340316,26.0260340780292,20.1696127213963,21.6258115261521,22.3181978677099,32.2226770957825,20.8301935691459,20.6121070288869,22.4091510494241,47.2454359407112
31.7158766621328,41.8700719446632,14.1797172666054,21.6397334529164,20.3700307084726,27.6940426688178,25.667395295972,19.1873285466173,21.8361620139715,25.4639761919056,19.8370766491996,19.3919900160521,39.7796828661545,24.2477921823412,56.6798882205326,64.4418579023673,38.1028532073189,24.8895678713463,7.24382606685963,15.1106472355539,29.1160122431442,8.57696068335119,9.91024391838085,12.1998399366185,20.3391401630403,39.2479184078339,13.7750029755849,36.0991568557074,25.0757899364396,19.1528302093103,29.1408272473288,28.6334551269727,27.7343151076178,62.3135237399013,26.2740541584178,23.5674848488052,40.3374540667145,37.9177097419428,50.028961404216,56.0738662990523,16.7392510514159,11.9877500088745,36.0452139949344,46.422764800918,15.8507601157833,35.8988697932957,16.8667101912616,21.1130783858729,30.7857672604388,20.8473403215802,19.5874011259864,27.9911138684275,33.3521316304222,16.852469672063,38.3102853077014,20.3316415380272,24.6893845267247,34.6774165812418,11.8289288910032,14.1928148934883,38.7368652453852,13.103826615,29.1439890481012,33.6409916245313,17.0966505746429,18.1035301491626,22.5846317180117,30.2027448688222,15.3047577287914,21.1482181957344,54.3144403457044,25.9674244418764,25.0480191787873,30.8147718633879,16.9558417439923,32.5399246621765,34.6773260602436,55.6673798394382,37.5254983486324,28.8638209907339,36.9553625425515,37.3140443700074,29.2610236201458,19.2890145762301,41.5368708276265,10.4787610381498,35.9212960328029,18.5761012010736,14.9372627444296,35.6103794560127,38.9992995090676,61.5712600390143,8.17294661652672,33.7001351735273,38.1094928245814,30.9380305082363,18.1175026544673,19.4814112812979,20.58697746374,44.2564002629487
47.1230613532099,24.6199564651492,36.1131552072967,22.1503689410428,29.0639164805543,11.1661434190652,23.684834694656,36.5235643714307,31.2464235965705,38.0864435661538,20.5335349927731,48.1383371440346,23.2222231265168,37.2947379502296,18.8764411460135,23.3667572353182,17.3142313478685,32.8114873822034,37.1667317192676,41.5094516614913,15.7591086122474,37.0983956320738,24.387078444651,16.2717341311661,34.3695059550249,20.7892706681163,38.0465913075434,17.779587115201,19.0811582376383,29.4470248906409,20.6186907102044,41.4800533892891,27.9599554451055,31.7823897761857,17.1730367356441,28.1362719052113,12.5178520340319,33.2676704610658,56.3840875081998,39.2346829869385,32.0090448909408,15.740481470255,44.4508992612734,46.6878314694724,21.2444906975529,36.7098239041312,26.0734263140178,33.0306824060256,32.3419529834949,14.7139565446081,35.9591383883269,44.1220693583582,29.9260252706072,10.4778522832933,41.3116246572401,45.6708129548114,21.8932512601951,45.3263205549435,30.7588421062918,46.5590292535956,15.8255683296097,19.0216534310275,20.5936875496312,9.17290894020088,18.2271727181868,21.853450151609,17.4761211954544,10.5321942691502,14.3977979261116,26.3307353684189,36.5016013809426,51.7733864431125,29.615356031218,43.0160806103367,28.1372865891063,9.58520201646793,27.755378498304,18.994419920567,29.7305905263154,37.1924397942282,22.0706258968045,22.5973350492899,16.8049029042831,29.5065213785194,34.6161551416016,35.8988542304202,30.3339527942222,23.8998774282945,33.0389453480616,27.6062492703581,31.6868545737565,21.6705637948752,16.4179852071294,41.0146905858031,33.0974843465163,40.3139734439838,39.7916733734611,47.0483328847339,29.0394957475391,27.6554839204851
20.1693264339745,39.3306403719511,20.746553729995,19.8978728263272,8.23674514247703,18.2263442270352,29.7638083384539,23.6561038904498,27.5431823039113,9.95889738587089,21.1453874589544,46.6056825929355,12.6636779240542,19.0565633448746,56.6845935357594,35.3395638461979,46.9357471011911,38.0576074921497,13.5504334760767,35.1372994038842,23.713503156748,14.1781554362012,31.5910721038235,18.6975426143981,47.862287539653,13.0879085983669,44.1815510604731,22.3442333688735,25.1581864259564,33.3958264850061,60.3262513655638,19.138678894819,35.7633186544154,29.8371997861453,17.6243683887582,17.073481086691,28.2206089760937,24.6630026649838,19.9494928107915,48.114550709975,16.2149865038546,13.0219118048139,38.3662584407322,17.3940479104981,11.1058540226531,20.4665127681641,29.8339506861717,34.1447601392068,15.266598470292,29.7567918085263,34.8597051708518,49.6340840751871,26.5869394580075,23.2987892242079,13.6830408492445,34.8271715270007,16.9324549628634,32.6060588960806,42.8166061901924,18.5140910210358,12.2637008109844,74.1412695386159,24.4371396509688,31.9556108276277,17.7209830122506,41.6832795403312,33.2624392156526,23.3298959022147,36.0440229180069,45.2167792438798,22.5557363547154,17.0719716092722,55.0377263978858,24.1885517709852,41.4269302268096,39.8029835376986,17.9965381609395,23.3260226945324,27.9563649104083,44.3316313541998,31.2818272075692,35.8794802557209,37.6681322922932,14.3953537727408,22.2552714994531,50.7241874739507,39.2478537323281,35.6905126501642,17.1099034611765,38.4352932120604,30.9345197887109,12.4356424642864,30.566992157015,42.9380391398515,59.5125967127482,25.0335955155553,28.7613726006114,43.0120142471181,22.1676984392904,18.7954948029893
22.7929346927062,65.2359483889494,24.5156662062008,28.4615870993308,19.5906213168591,25.6455898771998,37.7576454049501,19.7896038065111,43.3928098235808,18.548857918492,19.4630016173879,22.5587648516747,10.4214978379256,31.8658771741667,30.6165727144205,29.1121211495129,34.9646700797234,30.6835496458482,12.8935333748202,18.1499070701143,22.3145076670113,14.110082771792,13.1639608091749,41.4186581512032,21.0458041539966,41.8005695328149,25.2638277902623,22.4163541131437,28.0465888951142,40.634127504195,24.0483121879804,51.0237540682527,36.7291732830175,52.2449134525665,19.3671497784352,67.4721163091147,22.1691451440569,10.4661513879641,17.5539031150107,37.4940554795479,16.3235272240987,30.4263324649611,24.8127301008104,43.1096827818529,21.463814160484,15.0003920151122,22.8572347493332,19.1728932176539,25.6992343215571,49.7319175605612,33.5117592304802,7.92547898175189,30.7156591986247,12.5942565463485,12.9824989501507,33.32015628594,40.1492045510398,20.9471775302875,31.3918092469414,43.7354670276822,25.9334236664359,16.3717730694804,26.8361974371665,47.659275891823,13.3693125689747,50.197362246648,44.0834074871785,16.0298878030845,17.7469320630673,18.2243663125535,20.1254831456129,11.5245220513585,15.906464885456,25.1686004259567,19.9964079346926,24.0505308293865,19.2851498841785,19.4944091989107,16.5142553321568,34.4241119178472,15.3624467874411,41.0082247392313,44.4828821975261,34.0776731722982,27.6623484933471,35.3675926638314,16.0506829452865,39.6176655453992,34.0685083409413,29.7147594147952,44.4807313560419,21.8295007710776,26.3872847977779,42.0529792164224,19.0152559127539,18.8689838737706,26.5858386436875,54.3739916701036,12.1220026961677,24.122658208975
33.1442855579827,23.0540121380498,26.7607834495751,38.9201688797892,17.0928568903581,12.7284225407314,29.1557382479889,26.7519732435266,14.253923361248,16.4643793338777,11.72842607569,44.8654394464163,21.7336024545622,34.6038551106318,16.0273647583778,24.6238595108828,37.746127131434,54.9784241144477,39.3944833059657,35.7168917663895,23.7142266094908,34.573259989739,17.7071158192971,27.3615036268573,34.9604869352223,30.9744624659327,34.9101379077957,17.9607169277607,30.7738562805184,24.1444294554846,42.8448465873085,39.8692714267666,25.7203344171283,36.6304938822769,15.1052337395547,20.628561618705,38.0510113343149,8.85700930992468,49.2933092989009,22.5120716826668,12.5357669277518,17.1995840845899,28.9461858484138,24.3336232569578,43.0037581322398,22.8823888454187,43.0859603047014,28.1038145736479,28.9527490568583,34.6498349038909,19.4224245962884,36.3146551396049,44.0390314387012,16.7405083738462,27.9281713906728,21.9738587202979,47.1888203579292,10.5470721674822,15.2133957134507,48.1996449106992,44.2296785259014,31.6817139374534,51.8841207880499,34.0601017048856,56.7432566126499,44.7042621436149,21.1093080496068,17.0831398831827,37.8998224578709,27.991184046704,32.1512653328107,23.5481507824909,22.067669141135,40.8174778521829,24.9333654910946,40.7153637713936,13.4810214484032,31.9368465217215,22.8506203632034,12.0246077351036,22.2926977748542,46.7372750027565,10.6341478614864,17.0845383601724,34.8186445458632,16.8675556930271,19.8581879850458,33.6148563654971,15.7273008906456,37.3441995311455,10.1668010179397,49.9572720380219,18.3176881337331,31.6959401770364,23.9254194872688,66.5996477277966,39.1017092787393,21.0333718059262,9.62091498008044,25.7309385488646
17.1216470924221,28.3652962510416,13.9729540424971,16.917811212743,18.5054432748492,15.7655744707718,34.6464474139145,20.188235578447,25.0876832501785,47.268893684835,38.7620956260563,21.1977320419452,24.483385809228,38.9440669267832,43.0603869429481,14.9507814788799,11.920417300356,18.2860664782964,18.298654881446,32.2152566966952,59.2398686419636,31.932399429375,27.9860458513448,34.0767893492433,45.3802342973163,22.9256468582985,18.9916531496276,26.653329581696,14.0657216445699,14.80343032089,29.8611771882619,16.2027990431057,11.7834089348179,18.8741034341458,38.2344752295476,22.8901884939965,22.3131765891438,14.4582469829396,33.50712058208,20.5315584377515,31.2697144985184,34.735893648431,13.6186037744007,45.8120518538856,41.3343633122816,20.9455348514638,46.2977221719193,35.1681838693733,37.95012206514,22.4406530584185,37.123699987842,38.1611181992291,44.3992116678055,18.0403336024327,13.5893485845027,47.94384139829,14.096296371719,14.7833056406526,44.0225318100665,30.2353902206254,31.5765342853903,14.2285450578865,33.4593123736493,34.906586852281,22.8302488576371,58.0428224214636,23.7065172347961,12.0300614093393,26.6846947223264,31.135265581697,41.742952621155,47.0212461400361,27.0137170364681,21.7777265679623,35.0316681880033,16.8582098606693,35.5229990959995,41.4701506763665,32.476725366948,31.3157338055921,20.8330883502864,42.3272190922962,16.9531817787921,53.4901429380174,25.1047915958469,42.7171026317206,28.5419894845927,31.3918303852912,36.2326480452663,28.5057804667045,12.1201226510428,27.9080693753528,28.9164565448343,40.4163090739277,15.3800979629231,24.0490084581832,36.7852736467717,11.6478123440612,11.4683301628753,19.9687157826531
31.1098529298773,35.2311355246719,23.1969913630888,40.2287050525411,26.411711313038,20.8609607323099,30.3657192979814,22.7689299574022,39.067412683313,16.5849801461526,43.2395922165173,48.8966345494787,9.73786336977813,15.7309981136627,23.6336949873701,37.7771625379093,41.420045958193,69.3036451236816,40.032724322028,58.0736060953402,34.963313567158,39.3879630212596,9.60507556615321,25.3364580335338,40.0777757033179,23.9970824037369,57.269272436538,19.2875322650842,23.2110671399941,29.9900298214474,23.4591002095125,21.3898268723918,18.7494593801212,17.8807442647182,37.7874008356717,40.2794635804495,40.41217942221,26.2648280148852,27.8017765504815,12.6675786790924,20.4857353497255,16.0730573238115,15.6540491537836,31.6284313332,22.6259453264608,34.9191581821619,29.6855463402829,19.6968741814263,20.9909411669144,32.2376945171828,21.6052344119541,63.5790731821739,25.5778685630247,22.1827814566874,28.5188338190779,25.1558585036927,25.0612552970856,69.3512969527141,41.2541022192524,33.6832268834896,28.0386966493603,19.8909509242495,16.8223043687926,25.5830314188451,36.5940964087862,19.6468540924648,15.9406739998393,18.1129517197431,45.7883481733247,37.290712198116,13.9441737670586,32.0133624247973,47.2478366501827,40.8518902026432,19.3397099207868,17.0480095251919,26.9713084112506,22.983734450664,28.5046451757303,30.6732380423279,43.4118785961028,38.8702385535238,23.088780021239,29.2083327622302,91.6083534549022,34.4894236475104,35.8081604372719,19.3247812834471,27.9776124161412,39.0606075051591,52.6115506909541,17.4324382877313,27.2354107069913,38.5982115645121,30.0848428844493,52.6570806294414,27.4354591141639,24.4888975511346,67.4507908796963,26.7923159908625
24.9704796306868,19.8132635270557,16.0297723440073,42.1836388222339,32.7560763526605,17.5124951979249,30.3370984756955,27.7651775882208,11.0693013718299,16.0771635229181,17.6496669055136,19.9179480400419,13.7576157575745,27.748926240299,26.7478852328608,22.8461832584787,26.5040690548879,28.318170103905,20.3743665413596,23.3751511593128,17.8472296058732,33.272201716408,25.8884674345462,39.3660554737786,26.4703205403273,20.1516614025973,44.9293887433352,20.5445481321634,34.4339713650978,39.4306923560285,24.1273715691046,15.9076633228567,25.6682402907512,18.6293997783978,33.2537768894373,30.5205455328776,36.0852529917094,26.2341304865716,41.7067259484027,23.3609584199324,17.4786264018947,28.7875484858068,20.9725197022097,36.9987721423378,8.30669636817289,34.132767759399,18.9434882974476,13.035139202556,16.2350590905129,26.5290741554416,7.74876928117513,29.4350777476016,24.9789533715051,54.8837797217927,28.5969003894803,29.209920253674,42.2112555180465,10.9832506187524,22.5050976446039,26.2648585992224,40.8848363013415,19.1104209642177,25.3664911295487,43.0881932000679,42.0705841802904,15.4428023034073,18.685835563408,32.4038421018102,37.2096238832017,22.550729585155,17.3107216040892,24.4655497691952,55.6115635454779,26.2303183422025,20.092357008196,30.6151844688828,51.2701523664229,7.92704017137809,29.358753253952,17.7592704702565,34.2626536887255,33.2254271446583,32.740814861353,47.6258274048485,35.4169512588069,23.1501086194132,57.8230344936058,17.446333159558,20.8336572984279,29.9965450977638,19.381545527647,30.1066735678474,33.3460496295977,40.3601464151459,27.4915528329679,28.3290666427757,17.4177630076145,26.1148667072834,46.4332535858428,58.7454852788813
