dry_state_mean_multiplier,wet_state_mean_multiplier,covariance_matrix_dry_multiplier,covariance_matrix_wet_multiplier,transition_drydry_addition,transition_wetwet_addition,envflow_base_multiplier_MIL,envflow_base_multiplier_north,envflow_base_multiplier_south,envflow_peak_multiplier_MIL,envflow_peak_multiplier_north,envflow_peak_multiplier_south,demand_MDD_multiplier,demand_acreage_multiplier,demand_partner_multiplier,bank_initial_recharge_multiplier,bank_tot_storage_multiplier,bank_recovery_multiplier
1.0184126996506557,1.018630735091716,1.1752253370972066,1.186162011754341,0.10672755647647525,0.17001878815345411,0.5220101380536881,1.1340478546323762,1.3242401380471094,1.2512326269425742,1.311896830517243,0.9770968561945437,0.7570674261589655,1.0504341398651653,0.9789197081036797,1.364978770084722,0.8868996809686646,0.6804018662031295
0.992039917524966,0.9807196094313949,1.1894871402526177,0.9138327770804285,0.1856864678623124,0.022556113989185222,1.3733324272333207,0.9252338271029401,1.4102641440340948,1.0039309878567528,0.5663122782605714,0.6148613840844265,1.0240998480110164,0.8555155014776683,1.1340112961977522,1.0401011528529014,1.5452888056408933,1.1832942628768273
1.0214687626512542,1.02117223419243,0.751661936633036,0.9276353022991578,-0.25891962563770277,0.03916015660089994,0.6618549684745876,0.859021396726411,1.0922720032701316,0.7815102152285501,0.9590154147874744,1.4129995616150546,0.7706828583791215,0.8882724600474943,1.0762669807496608,0.8108863987362258,0.3597833423132567,1.2399225863693264
0.9650454607445885,1.0145666216561056,1.050372641124562,1.1441227986316373,0.06774351274188961,-0.20818753073552843,0.7485663564757551,0.6904737199858585,1.181885377121204,1.1877630246306459,1.0811396852155766,1.3726105676520233,1.0904627188780034,1.082582538275448,1.1402377115884295,1.6009174865253866,1.5826225832032657,1.2819070296636794
1.0294336478154433,0.9885935869378378,1.0031805938920157,1.0552580981318325,0.22469173096653178,-0.04930377064600078,0.7101362256454797,1.0893474317380951,0.7924511492524302,1.3017950727252523,1.1388717084725624,1.1035764550524014,1.0255173052369355,0.9847502858585183,0.8507134223272856,1.233928169929571,1.6343066029118065,1.782761116895313
1.0155799620806434,0.9617127859864566,1.2014911513355429,0.8018564585996735,0.048089618730233596,-0.037426868813507874,0.6804451202876179,0.5753128976915012,1.1251701466971944,0.5823454831114528,0.7842877667841865,1.038783534933478,0.8871145193356823,0.9288556604669885,1.1254942926363585,0.9595525655665829,1.3910641647441042,1.4510361551239837
1.0008411980420016,1.0082280052180748,0.9826855852049374,1.0582632658902655,-0.23205160532330382,-0.16983816938999344,1.2702750110912393,1.4215240602327692,1.4251706796410206,1.0322605939731075,1.2803470011351692,1.4479330985617813,0.8712796652777712,0.894980165813903,0.8688044289473771,0.5482429034728775,0.4295698313728983,0.8739361809594026
1.0074204432218095,0.963203135006052,0.9520412572931877,1.057691272422901,-0.2189633396760992,-0.044999785687439786,0.6938812233429137,1.1907735074546228,0.6055861308374989,0.6710197535725494,1.2052838317430665,0.5110776315801704,1.1193238274331982,0.763221500706107,0.8926453465835956,1.4680488910912421,1.0474505685674687,1.1270292051121384
0.9793150831964504,0.9772603264082943,0.8673698762242854,0.8856389774650493,-0.0023159111516085074,0.1905560179119421,1.3524083368515982,1.0590172884822266,1.255825868596331,1.2860612673020286,1.0230021079355271,1.0316540416957616,0.7054567442597659,1.0621303313833084,1.1137331914922877,1.380957810346168,0.8034457149906956,1.2239315012099716
0.9661114119380142,0.9935495700826995,0.9399674139896115,0.7581308140750876,-0.2976707894876722,-0.17933954511300543,0.6973810438199325,1.0516600272596053,1.4269499796881933,1.472023583825854,0.5904372070236673,1.0221731340696931,1.0306831853996463,0.9310252372449564,0.9663166442688038,0.8438733262774784,1.6103342279853525,1.9237973478272354
1.0249863865168574,1.0177426006899286,1.0701292647241702,1.006004814669869,-0.04114236885615702,0.27523074618810434,1.288541197211249,0.717373927520962,0.5106915898865143,0.817528784111585,0.8124601043775714,0.7448174336859346,1.0211002263195004,0.9465297861592291,1.060275696418539,1.07683222589506,0.540543235464799,0.909342549951313
0.9668943766469396,1.007060901080507,0.8356819705821081,0.8038582120074074,-0.27380800505934144,0.057987528107248665,1.2362504011309199,1.3495507915052511,1.0961428011804033,0.9221930828691136,0.8250270061061669,1.3317892285850799,0.8241162726998512,0.7744836194558258,1.03936307747619,1.0312131665173974,0.49982297277628246,0.4835920651553989
1.039451547387475,0.9643969073998588,1.0248821110037674,1.2483827457221277,0.12214187396294429,0.24684103742398905,1.1808662819021558,1.464994038653201,1.1587173550624952,1.1807352636291073,1.334932314933622,0.5590751665337309,0.9110321397377128,0.8953395863344515,1.0316720093859981,1.1093119707790862,1.2161745625671085,1.4572858193790414
1.0001755947710762,0.9812695634172157,0.9270765707701967,1.1588880030600448,0.243782726717172,-0.2808374737450162,1.1339500266491425,1.4631197600772383,0.982779682491222,1.2262840055582491,0.6476087119000241,1.1560250286930303,0.8095986082191163,0.7517473125792846,1.1384885797412674,1.9625229469386487,0.9111829063933737,0.623051728307776
1.0082328283472388,0.963962268176761,0.9344533730494953,0.7986784409823036,-0.07110581489741255,0.22369155411687008,0.6229432029017242,0.9901574991630571,0.8988578745046942,0.7641229306727242,0.601925410987554,1.4006051687850247,0.9478547417364451,0.7317253650493297,1.1094331637329495,0.520201691316057,0.4637402599372371,1.8926824859680327
0.9901277706586045,0.9749235296743314,0.9842802451325703,0.938191780704673,-0.2593783412291112,0.21074527641869129,0.6008555748660406,0.5675696776259109,1.2749396380642422,1.1652852707002328,0.5218349581163914,0.5887590553825571,1.1354724322996206,0.9961947332491536,1.0508443611643294,1.806231662652717,1.476801857432858,1.1491328297769472
1.0364870303560014,0.9608479732147356,0.8561841080769602,0.8737624981661423,-0.12872630955719905,-0.24926593577663733,1.0923179553615672,0.6089196043803186,1.1729887448010738,1.1972014735970982,1.2785005089113732,1.4947267346960915,1.039425806753444,0.7128130718590128,0.8841794012834738,1.2008218674638331,1.2325613482733888,0.8477266844622575
0.9646906143841224,0.966644565280999,1.051877086725649,0.9693776915619032,-0.009819701489242494,0.16761976210010765,1.218772090784555,1.1498312379352065,1.3800849697740292,1.0400903391200016,0.6977848607116937,0.9516630469806355,1.1099369145221827,1.1391611379096926,0.8823697287819101,1.15768069089436,0.8527163760921356,1.7740637869201952
1.033871575665382,0.995556132358759,0.8785652028646979,0.9999636410019055,0.05543867568149552,0.07734916592194763,0.8979040208060975,1.3547542152914227,1.0269070247355585,0.5405794980344534,0.690776666879864,0.5940014502738832,0.7595537783265978,1.0037877608755612,1.1141051044725,1.8076285139538268,0.7400589950147545,0.5008906825919998
0.9908944475427923,1.0355777205748402,1.0434750529411199,1.1942377646658509,0.02798148403643491,-0.05365732807659185,0.8467090873763128,0.8669868960695275,1.3021421594516625,1.0547603643365338,0.9493092416211841,1.0300552203219788,1.069407124317604,0.87528811188904,1.0289342494613107,1.9346781179573553,0.7895102105709797,1.1928464089505688
0.9617982284152066,0.9792543178530394,1.216128453012795,1.1215419063784262,0.07206041263418173,-0.28029473623764084,0.6318376905180362,1.3242381465445083,1.1005586017709834,0.5602262136686448,0.9204115876110605,0.7372291411513414,0.8950128111720953,0.8729667293651633,0.9928911857110155,1.2289484630739596,0.31188185057537215,1.6790897551747792
0.9701183634569407,1.0207333674691246,0.8635095238478793,0.983865428377896,0.2516147483111875,-0.05514920719692118,1.4902821746951813,0.7439482561396588,1.056671286888481,1.4146193498152897,1.347088360931958,1.4608858746407063,0.8164511776269492,0.9975208195222472,1.0732436630308317,1.3777820047863023,1.2644553722765732,0.5939974962221621
