dry_state_mean_multiplier,wet_state_mean_multiplier,covariance_matrix_dry_multiplier,covariance_matrix_wet_multiplier,transition_drydry_addition,transition_wetwet_addition,envflow_base_multiplier_MIL,envflow_base_multiplier_north,envflow_base_multiplier_south,envflow_peak_multiplier_MIL,envflow_peak_multiplier_north,envflow_peak_multiplier_south,demand_MDD_multiplier,demand_acreage_multiplier,demand_partner_multiplier,bank_initial_recharge_multiplier,bank_tot_storage_multiplier,bank_recovery_multiplier
0.9964514577582229,0.9633445652507853,1.0530460011219347,0.8037955456116392,0.10820786260475046,-0.055131328005331964,1.2295815045799845,1.2167827654619705,0.9921823000276457,0.5683402467246418,0.6036055657495767,0.9429920283266295,0.9289121938047595,1.0957841660007148,1.0092536289401095,0.43355074577369096,1.6737543870795393,0.3711679514147176
1.0020559017666684,1.0084972933653231,1.0321515560397434,0.778324201061962,0.2562653576631237,-0.17324965608347723,0.9574383924258975,1.42689003118215,1.3779131401236069,0.5024010557732694,1.154605345528075,0.6719292444152432,1.02340044671935,0.7113992396346941,1.082291135592557,0.9504677466698427,0.7955474438930479,1.5105339656133105
0.9840221308521285,1.0264466057971946,1.1847992271873142,0.8954256439810684,0.1425082980105673,-0.19867148080951091,1.3721609258986438,0.5311426982785744,1.2604010000806452,0.7934907790439557,1.2448466612978972,0.9536413084091276,1.0944789675628819,0.8518516032228068,0.997078171751746,0.7016805900723744,1.077142393841425,0.3809095623372988
1.0302224785296354,1.0066413313251914,0.8536186570062425,1.242973190686008,-0.04557132530092517,-0.19255920010619842,1.1142025934416204,1.0859783073735185,0.661087910848829,1.407254181206592,1.321940478276582,0.8833703016333876,1.0136559454259326,0.8204356485481867,0.9595920626442085,1.7723873756353616,0.6896954805942025,0.2658492820010021
1.0284170967949702,1.037181197234488,1.0285567233666277,1.0386289230402297,-0.0004404578684376603,-0.2123549655632006,1.4018337553796067,1.447749021496226,0.5016346041720623,1.2678606527688143,0.8589472209872271,0.5316147642162665,0.872587002852975,0.97484319385472,1.106814188950224,0.8631281197532744,1.1648388421709583,1.6023048180178563
1.0119563562544256,0.9772449038281533,1.2434900230815853,1.0897249177646273,0.25222976589589446,0.06221347892158624,1.3242633689597643,0.663513229435609,0.8281962557827047,1.1689307008734913,0.7788516051440606,0.9800119718859996,0.9961836626941782,1.0512401828501161,1.0073906289235164,1.5738704124384542,0.7791700659590892,0.5811321378881276
1.0338633158430195,0.9912810690475049,1.187810598800229,1.1847051269811288,0.058889516250844154,0.18770149426333133,0.8140084677485313,0.7572852849511509,0.7026568085017636,1.4541007395105017,1.3228672574247067,1.3716805787717359,1.111970186928224,1.0758648009128609,0.9762442106346751,1.0291460465572384,0.4592240566770688,0.802554696773564
0.9601219944810696,1.0104789125478906,1.2450576781115388,1.1357884856619014,-0.260547359112037,-0.1028126995082683,0.7445132461370921,0.7962394516995154,0.7491920170485658,1.157017282048281,0.5574952543089619,1.2037378832161665,0.8694781634706482,0.8665272957513332,0.9053377241632339,1.9339274919657439,0.9426318130842873,1.383071046473075
0.9802533137413736,0.991187362834217,0.8332525240329524,0.997081889377623,-0.21488945619076089,0.04608942986055092,1.0389105974515807,1.2896985124033566,1.0147946080568913,1.0749973324715674,0.5956281057023524,0.7249371297047571,0.867913411091645,1.0631533805448796,1.1294985926006154,0.8394874622623058,1.3448693122168562,1.7382006659198008
1.0314759802536346,1.0091430694440349,1.169226972932053,1.0044069509478326,0.2768079025612105,-0.28545011124794506,1.0032596103096354,1.4211821530275408,0.7845021958606004,0.981660777558457,0.6240085463411779,1.3115311410212929,0.7631763064204784,1.0986559100981124,0.8590695207752077,1.2955527803829765,1.5558037281711052,0.9257083998369932
1.003586052805059,0.9949712925259421,1.1153814255235954,1.1101841262810839,-0.2676913835050059,-0.17227002270833652,0.8657002786018472,0.6462727503506639,1.4015613542416694,1.0502219948403069,0.9564120875994141,0.8939981113038168,1.0547130699259988,1.0520245791452714,1.0400437221985688,0.796419428427635,1.6260596398496443,1.7615965946123653
0.964841150345674,1.0125299746636198,0.8083640470904937,0.9796364068155585,-0.17707719258164695,-0.053023180637045364,1.41495000124212,0.8793727949584557,1.0814190342521717,0.957927384286736,1.4782383784886992,1.2467341312552145,0.997252929740196,0.7717757264191997,1.0292604734722068,1.862184140308195,1.6976658750523288,0.36437373326392264
0.9661564632626075,0.9782244683341834,1.0020957526795047,0.8625002923020709,-0.16834253881017147,-0.15101773099902527,0.949794008426257,1.2022716547591394,1.3584504001942355,1.2550658516702706,1.4914611375846962,1.3367071917560143,0.9092821529876683,1.0152843878246542,0.9186632860353665,1.1790652589987154,1.9219627959661956,1.5164973656712222
1.0255736372934923,1.0269264442830324,0.7698727770481186,1.1342150210121782,-0.20104582688226927,0.015390631595250281,1.1085711301221657,0.8369577094077512,0.9243450330788325,1.1482431942460725,0.8674802359126131,0.6400747128798838,1.0647811560426168,0.8144068722905871,0.9903817126962362,0.7612727261540595,0.2805246544697468,1.293670470979457
0.9994675371789398,0.988908386831725,1.1232694177438127,0.84793560716043,0.24677903057261735,0.285264836431168,0.5390737459249391,1.3989586320481837,1.4708098956194013,0.6711961302322272,0.5821797613065682,1.1410918790495344,1.082973371851169,0.9466711986358209,1.0058747962165462,1.1208383684135828,1.8766335003868724,0.6213486963147548
1.0313105172719108,0.99614215101834,1.1596214106240252,1.027665280806916,0.16756338439312884,0.1787341618936663,1.4179069781939844,0.7938498960493252,0.5708712740876648,0.8233372468006273,0.5087650880215661,0.794434544670199,0.8302611058573546,0.8529707753824367,0.8507821178686662,1.0727197952375462,0.27484010322445906,1.118827091081743
1.0285077407207182,0.9814881219947377,1.0710002483614063,1.001789964879182,0.14509554433419725,-0.2784505448262454,0.7358074262138457,1.1280766547876082,1.2503347696416418,1.359890951489772,1.4404681272290043,1.260175596171036,0.8801342162467146,0.8331138970408551,0.9301070549702273,1.1742324398795183,0.4548204102683173,0.8143511888196981
0.9770412727613731,0.99025850667054,0.9621004513392516,1.0823783753354324,0.2439039355695219,-0.01916798115726709,1.4615996012580086,1.1190882523139378,0.982619703757221,0.5261524371239624,1.4481071980338744,1.4177511512583076,0.916289946540944,1.0090046932424221,0.8608386717043475,0.5665828853223214,0.6312124031871378,1.8581159119318937
0.9962348677377069,0.9954943073867779,0.7532395109382088,1.2387677672113653,-0.27938690500163,0.014468010416389454,1.2877272338973624,1.2952363874027024,0.5554724675275785,0.9761159971139637,0.8319126860221566,0.9256671400907273,1.1005862443403331,0.8265795427004898,1.1128672302545262,1.0285690001424086,1.1089849663635976,0.6702131057089662
0.964102887806253,0.9697824098809344,1.2044018387464148,1.2082147304667707,0.2543986826292625,-0.14775923568201768,0.9320685521501385,0.8207176475522531,0.7992003854603145,0.6925360522378453,1.013736350510111,1.2002511352365866,0.885574584129307,0.8170522150571047,1.086599338407144,1.6684102828640062,0.9756520854045698,0.7183263296152644
1.0018410688532928,0.9756816537186436,0.8559529638660375,1.0002246395586956,0.2972051774701541,0.2195725554951467,0.5249089627925997,0.7857812246721898,1.015587715186193,1.272009448116734,1.356477723456535,1.2245861542215237,0.7125855730782724,0.9211290434491219,0.9271948805981078,0.38860707025644037,0.6841104013866766,0.7289084643436654
0.9933110753270414,1.0335113527997744,1.2395318738365422,1.108211571937972,-0.18114219044523805,-0.1610809394988019,1.2640965538572937,0.6880238961175589,1.042712137171357,0.8703247658459407,1.3064501057201785,0.7073666442648977,0.9989486791921024,0.7767640180349191,0.9376494266458689,0.8900625584653311,1.5309735459660276,1.8968312241962169
0.9842423904969054,1.00710093403621,0.7908417155754812,1.0088214605105195,0.23449667420098014,0.20726933134414766,1.188284780660828,1.1622822562447992,0.8186965733633542,1.1246214280249252,1.0686915061625553,1.2483955514581202,1.1402776719940264,1.0859077228948382,1.102425413002635,1.7437916909248818,0.37753978639870783,1.2820903757788749
1.016296759102603,0.984288821584202,0.8296438753156615,0.9097396694643627,0.06342621062906906,0.2983666459165291,0.8874369653885572,0.9052391570051865,1.4969623267237404,1.0785006734190383,0.8220319512423991,1.493960883175425,0.8593921872542432,0.8111373340164313,1.034742545419851,0.9852727222793052,1.5350587022235644,1.944323626926546
0.9813753428008251,0.979876471942829,1.108054353671133,1.1216806597865956,-0.09204206349264701,0.11979743529607534,0.7026148207957608,0.5965775384475901,0.5198078014161875,1.274667066814092,1.360010456659936,1.1940458031912664,0.7642478436184023,1.0199673541133212,1.0470218990344442,0.9604714577275444,0.6303816891650811,0.9491290558950373
0.9645867213048889,1.0035709708158984,0.7646377311459729,0.922326035237909,0.16225544330920655,0.07479046644945886,1.4641657081884154,0.7025402666935519,1.4749929360909753,1.4976741819303643,0.8694027272796787,1.0364578898263808,1.1179326018781581,0.9310453072363426,0.9829482011452522,1.3009062012548527,1.4835792642946457,0.5206078532934139
0.9757806890781736,1.018707976697296,1.1626643911545056,1.2098946874873688,0.053331101783658685,0.08525289823326376,1.1334090472643534,0.9193736534981565,1.4668862975788808,0.9376478532023225,1.0402683155954198,1.4399524998053521,0.9519096022768928,0.7299833721066775,0.9567461855980339,0.8671315009936622,0.7921080391135721,1.4988134563130584
0.9767004179785184,0.9790957416130556,1.0179314610134464,0.8279300717261247,-0.16747448285342623,0.12063258483563222,1.308822390988401,1.2305591116636727,1.3023893191129774,0.6522866165595762,0.9537742099509309,1.2386918494939274,1.0264663446185414,0.7516061970583499,1.0842752971938336,1.1709457053886922,1.9704918383098575,0.5773645815321367
0.9981646190673348,0.9780843251791862,0.9860325132687179,0.827438317600149,0.24057890015660283,-0.058655531716042875,0.6064886177895321,1.4059726281214162,0.9612266717116151,1.4839365757353469,1.4271445606092514,0.7539708071003758,1.031323852285424,0.8218578762089936,0.9796074489358841,1.5312932882374766,0.5793244073382511,1.1487316674226333
1.0320135739280802,1.01279810155284,0.8502569382223576,0.9704533192176377,-0.07300132432913051,0.09139184340603312,1.040664158094488,1.2928123853181122,0.7412127307397781,0.5749566841194469,1.127374921440214,1.0281744821500958,0.988931991877793,1.0142159929629027,1.0641017648348867,0.958156530587926,0.7654020950291949,0.526174972659618
1.0097376694566098,0.9678919683405951,0.7790274834910522,0.7652400823879968,-0.02738351335142475,-0.16217441242469896,0.7670515789193644,1.4312222932633114,1.343570298951431,1.037825361106247,1.0267592885101253,0.6148067524532451,0.9167841017660612,1.0313994463453127,1.1167870733752843,0.6566129155540017,0.39603059615415864,0.847538810578004
